url,md5,Data collection,Data type,Analysis group,Sample,Population,Data reuse policy
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01626/exome_alignment/HG01626.chrom20.ILLUMINA.bwa.IBS.exome.20130415.bam,5b20df88eb3500621ccd652bec0ca120,1000 Genomes phase 3 release,alignment,Exome,HG01626,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01626/exome_alignment/HG01626.unmapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,fa2aae0d50138d7e6ed15e3f4360f9b2,1000 Genomes phase 3 release,alignment,Exome,HG01626,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01628/exome_alignment/HG01628.chrom20.ILLUMINA.bwa.IBS.exome.20130415.bam,38392c73a6445c0fb8248b316d131075,1000 Genomes phase 3 release,alignment,Exome,HG01628,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01628/exome_alignment/HG01628.unmapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,3f521061b27322932326cc4816ce8c5d,1000 Genomes phase 3 release,alignment,Exome,HG01628,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01630/exome_alignment/HG01630.unmapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,8be753235347b0aecb165df1cb1f79eb,1000 Genomes phase 3 release,alignment,Exome,HG01630,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01631/exome_alignment/HG01631.chrom11.ILLUMINA.bwa.IBS.exome.20121211.bam,e98cfb430d3605dd94872786fe212ef9,1000 Genomes phase 3 release,alignment,Exome,HG01631,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01632/exome_alignment/HG01632.chrom11.ILLUMINA.bwa.IBS.exome.20121211.bam,15d8c2848e9940fdc7a0b3fb9906599f,1000 Genomes phase 3 release,alignment,Exome,HG01632,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01668/exome_alignment/HG01668.chrom11.ILLUMINA.bwa.IBS.exome.20130415.bam,bdea822c2ab5938345059edf64a509d7,1000 Genomes phase 3 release,alignment,Exome,HG01668,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01668/exome_alignment/HG01668.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,71550e7f806e381dd2446c69a69579b2,1000 Genomes phase 3 release,alignment,Exome,HG01668,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01669/exome_alignment/HG01669.chrom11.ILLUMINA.bwa.IBS.exome.20130415.bam,7aa37eb5329a969b728e5c01a1948561,1000 Genomes phase 3 release,alignment,Exome,HG01669,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01669/exome_alignment/HG01669.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,5b3fc1526d8d04887731628346a58a33,1000 Genomes phase 3 release,alignment,Exome,HG01669,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01670/exome_alignment/HG01670.chrom11.ILLUMINA.bwa.IBS.exome.20130415.bam,8fddb52f830d99f9480980b59de5fe55,1000 Genomes phase 3 release,alignment,Exome,HG01670,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01670/exome_alignment/HG01670.chrom20.ILLUMINA.bwa.IBS.exome.20130415.bam,279b30a32667d29cc3710ca95a51343b,1000 Genomes phase 3 release,alignment,Exome,HG01670,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01672/exome_alignment/HG01672.chrom20.ILLUMINA.bwa.IBS.exome.20130415.bam,51c17e43fafc5d97a7dffbbd41f11b4e,1000 Genomes phase 3 release,alignment,Exome,HG01672,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01672/exome_alignment/HG01672.unmapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,5e42bdab4664a9c2669985eb4996d043,1000 Genomes phase 3 release,alignment,Exome,HG01672,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01673/exome_alignment/HG01673.chrom20.ILLUMINA.bwa.IBS.exome.20120522.bam,b9b6df825694331c6affdc2c56d18912,1000 Genomes phase 3 release,alignment,Exome,HG01673,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01673/exome_alignment/HG01673.unmapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,9b9385723127b7c5169d34e8c3c45e62,1000 Genomes phase 3 release,alignment,Exome,HG01673,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01675/exome_alignment/HG01675.chrom20.ILLUMINA.bwa.IBS.exome.20120522.bam,f01a270ff62ec36bdc9ad1f530809cd7,1000 Genomes phase 3 release,alignment,Exome,HG01675,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01675/exome_alignment/HG01675.unmapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,061e12fe501fd84898a2f1cc09be2824,1000 Genomes phase 3 release,alignment,Exome,HG01675,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01676/exome_alignment/HG01676.chrom20.ILLUMINA.bwa.IBS.exome.20120522.bam,1468f760a53554674e465334d62fe461,1000 Genomes phase 3 release,alignment,Exome,HG01676,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01676/exome_alignment/HG01676.unmapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,6e5c01b89a89a4e5720e46191d5a955f,1000 Genomes phase 3 release,alignment,Exome,HG01676,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01678/exome_alignment/HG01678.unmapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,e207cd9275cced690906136893c7ea32,1000 Genomes phase 3 release,alignment,Exome,HG01678,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01679/exome_alignment/HG01679.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam,9a4a905354305f21929af171fa1044a8,1000 Genomes phase 3 release,alignment,Exome,HG01679,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01680/exome_alignment/HG01680.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam,4a8741c3a292d3a0eb2137009e6bd781,1000 Genomes phase 3 release,alignment,Exome,HG01680,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01682/exome_alignment/HG01682.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam,12a8cd53bab505028c7dc939bf243f02,1000 Genomes phase 3 release,alignment,Exome,HG01682,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01682/exome_alignment/HG01682.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,ed8c9876cd70f551d15e1e717d5dc330,1000 Genomes phase 3 release,alignment,Exome,HG01682,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01684/exome_alignment/HG01684.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,4228f7b2f7617f39a8237bc714f9bb6d,1000 Genomes phase 3 release,alignment,Exome,HG01684,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01685/exome_alignment/HG01685.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,f454840e0549ff08ce378fa86411d688,1000 Genomes phase 3 release,alignment,Exome,HG01685,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01686/exome_alignment/HG01686.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,79bd2df3c745b324a3a05212b926e4f0,1000 Genomes phase 3 release,alignment,Exome,HG01686,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01686/exome_alignment/HG01686.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,da7f68546e74a484d90ec77c4a34ca32,1000 Genomes phase 3 release,alignment,Exome,HG01686,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01694/exome_alignment/HG01694.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,9c70959306b41f37cb785b9be98e6367,1000 Genomes phase 3 release,alignment,Exome,HG01694,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01694/exome_alignment/HG01694.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,c525d16b1b70e397d3723c1fcf55767e,1000 Genomes phase 3 release,alignment,Exome,HG01694,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01695/exome_alignment/HG01695.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,75ad71a0d7eec40c3176c68a3cbc3fa6,1000 Genomes phase 3 release,alignment,Exome,HG01695,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01697/exome_alignment/HG01697.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,b6644dbdd8c4eea0fccdba2c9069df60,1000 Genomes phase 3 release,alignment,Exome,HG01697,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01699/exome_alignment/HG01699.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,e445fce9d05328899767fddd41b603c9,1000 Genomes phase 3 release,alignment,Exome,HG01699,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01699/exome_alignment/HG01699.chrom20.ILLUMINA.bwa.IBS.exome.20120522.bam,aa6a0144d18bc45d9924584b7f9554eb,1000 Genomes phase 3 release,alignment,Exome,HG01699,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01700/exome_alignment/HG01700.chrom20.ILLUMINA.bwa.IBS.exome.20121211.bam,3051664f1da14b683ea34b906eaf0d63,1000 Genomes phase 3 release,alignment,Exome,HG01700,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01702/exome_alignment/HG01702.chrom20.ILLUMINA.bwa.IBS.exome.20121211.bam.bai,4598354b898110a5b85637ea2ee79c3c,1000 Genomes phase 3 release,alignment,Exome,HG01702,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01704/exome_alignment/HG01704.chrom20.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,c47151217d78b93cd7af23a29627ddf6,1000 Genomes phase 3 release,alignment,Exome,HG01704,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01704/exome_alignment/HG01704.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,90786479485d97a7f3a6e0909dd8aa34,1000 Genomes phase 3 release,alignment,Exome,HG01704,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01705/exome_alignment/HG01705.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,a31bf4d98cf0df0cbdc6ebb623ae2fd6,1000 Genomes phase 3 release,alignment,Exome,HG01705,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01707/exome_alignment/HG01707.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,9214be545538f30fd5faf22790d7eb65,1000 Genomes phase 3 release,alignment,Exome,HG01707,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01708/exome_alignment/HG01708.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,46626473eafe1be5745b8306d297d90c,1000 Genomes phase 3 release,alignment,Exome,HG01708,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01708/exome_alignment/HG01708.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,c47823819c74af4cb443be3612a8ebdc,1000 Genomes phase 3 release,alignment,Exome,HG01708,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01709/exome_alignment/HG01709.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,467b4abfc714b9207535cee96b42929c,1000 Genomes phase 3 release,alignment,Exome,HG01709,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01709/exome_alignment/HG01709.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,f5645bace492a0d6ac17071bfcc1343c,1000 Genomes phase 3 release,alignment,Exome,HG01709,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01710/exome_alignment/HG01710.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,d74951676d8862ea78296b554596de04,1000 Genomes phase 3 release,alignment,Exome,HG01710,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01746/exome_alignment/HG01746.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,412ee8e7847a7a474b22d22b235349d7,1000 Genomes phase 3 release,alignment,Exome,HG01746,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01747/exome_alignment/HG01747.chrom11.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,69b3849eb5c972030824c7a740880602,1000 Genomes phase 3 release,alignment,Exome,HG01747,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01747/exome_alignment/HG01747.chrom20.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,89528a0cdef8d1b8e1c058cb1e6193f3,1000 Genomes phase 3 release,alignment,Exome,HG01747,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01747/exome_alignment/HG01747.unmapped.ILLUMINA.bwa.IBS.exome.20120522.bam,506f661acb606d1650bc49d270052739,1000 Genomes phase 3 release,alignment,Exome,HG01747,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01756/exome_alignment/HG01756.chrom20.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,8e08f4c910518b662227e0f3c81980bf,1000 Genomes phase 3 release,alignment,Exome,HG01756,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01756/exome_alignment/HG01756.unmapped.ILLUMINA.bwa.IBS.exome.20120522.bam,39bc8d42fe8ddf775abe2b3d71cf6a46,1000 Genomes phase 3 release,alignment,Exome,HG01756,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01757/exome_alignment/HG01757.chrom20.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,4c3e9f6b4d9ab82ffd1f3be9fca16cb2,1000 Genomes phase 3 release,alignment,Exome,HG01757,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01761/exome_alignment/HG01761.chrom20.ILLUMINA.bwa.IBS.exome.20120522.bam.bai,2dc60f399fe564d5a05e28169eee0334,1000 Genomes phase 3 release,alignment,Exome,HG01761,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01761/exome_alignment/HG01761.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,6a54d1ef1f6c9294eae571e90db7475c,1000 Genomes phase 3 release,alignment,Exome,HG01761,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01762/exome_alignment/HG01762.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,6bef12bb46d97d41c87b8cd26738a881,1000 Genomes phase 3 release,alignment,Exome,HG01762,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01765/exome_alignment/HG01765.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,e04a8a8e1e43405a202044cfc62932a2,1000 Genomes phase 3 release,alignment,Exome,HG01765,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01766/exome_alignment/HG01766.chrom11.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,66693cf4e3ea84fd89bceb6d8f573ff2,1000 Genomes phase 3 release,alignment,Exome,HG01766,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01766/exome_alignment/HG01766.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,01aa8686ac9fa15a8aa79e362220a799,1000 Genomes phase 3 release,alignment,Exome,HG01766,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01767/exome_alignment/HG01767.chrom11.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,badb7ddb5edd1183941f1ce861a97073,1000 Genomes phase 3 release,alignment,Exome,HG01767,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01767/exome_alignment/HG01767.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,fcf24781b7527bcb08687a7b88c0fba6,1000 Genomes phase 3 release,alignment,Exome,HG01767,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01768/exome_alignment/HG01768.chrom11.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,1687d6d8e54997ff3630efef9ad8a94a,1000 Genomes phase 3 release,alignment,Exome,HG01768,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01768/exome_alignment/HG01768.unmapped.ILLUMINA.bwa.IBS.exome.20130415.bam,0ac4cade655e1ce427255ef691c4930e,1000 Genomes phase 3 release,alignment,Exome,HG01768,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01770/exome_alignment/HG01770.chrom20.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,dc4f47a0a54ac5a08615d9d03187af6c,1000 Genomes phase 3 release,alignment,Exome,HG01770,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01770/exome_alignment/HG01770.unmapped.ILLUMINA.bwa.IBS.exome.20130415.bam,23740f4fb29e457b645de7a5182ea754,1000 Genomes phase 3 release,alignment,Exome,HG01770,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01771/exome_alignment/HG01771.chrom20.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,abd018a65d6c772996f65471ebae9efe,1000 Genomes phase 3 release,alignment,Exome,HG01771,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01771/exome_alignment/HG01771.unmapped.ILLUMINA.bwa.IBS.exome.20130415.bam,de6e802dbb27a0059c8d812a0a865f53,1000 Genomes phase 3 release,alignment,Exome,HG01771,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01773/exome_alignment/HG01773.chrom20.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,f8c83a5b4cdd28956a6191accefcc556,1000 Genomes phase 3 release,alignment,Exome,HG01773,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01773/exome_alignment/HG01773.unmapped.ILLUMINA.bwa.IBS.exome.20130415.bam,b1e2641b340fb7191849f80113033aef,1000 Genomes phase 3 release,alignment,Exome,HG01773,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01775/exome_alignment/HG01775.chrom20.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,844f5e33a350d3d9f8577eb408a79e8b,1000 Genomes phase 3 release,alignment,Exome,HG01775,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01776/exome_alignment/HG01776.chrom20.ILLUMINA.bwa.IBS.exome.20130415.bam.bai,99bd9c953a5062cdf0f8d6b4af35d492,1000 Genomes phase 3 release,alignment,Exome,HG01776,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01776/exome_alignment/HG01776.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,55f1cd6dd64b607a5e04e5abca07a4a3,1000 Genomes phase 3 release,alignment,Exome,HG01776,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01777/exome_alignment/HG01777.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,51efdf3d903826d77f0c506725d7b310,1000 Genomes phase 3 release,alignment,Exome,HG01777,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01685/sequence_read/ERR042508_1.filt.fastq.gz,e7a39a7ea53676e3b7326544309d0c31,1000 Genomes phase 3 release,sequence,Low coverage WGS,HG01685,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01685/sequence_read/ERR047714_1.filt.fastq.gz,ede8e4965d041ab165d40e27716114df,1000 Genomes phase 3 release,sequence,Exome,HG01685,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01530/sequence_read/ERR229804.filt.fastq.gz,df66bfd8940d2feda8e6806a2291691b,1000 Genomes phase 3 release,sequence,Low coverage WGS,HG01530,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG01673/sequence_read/ERR042500.filt.fastq.gz,5005ded80568bd1a2e87c3cd4bc163f4,1000 Genomes phase 3 release,sequence,Low coverage WGS,HG01673,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG02224/sequence_read/SRR389455_2.filt.fastq.gz,35f12c7577d4a87c3d569ef53316739d,1000 Genomes phase 3 release,sequence,Exome,HG02224,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG02224/sequence_read/SRR389497_1.filt.fastq.gz,f1922713b83b3e97ac1af36b1e25b10b,1000 Genomes phase 3 release,sequence,Exome,HG02224,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG02224/sequence_read/SRR389483_2.filt.fastq.gz,5dffa56bfdb5106aadab45947ae05631,1000 Genomes phase 3 release,sequence,Exome,HG02224,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/phase3/data/HG02224/sequence_read/SRR389455.filt.fastq.gz,4569e4f9e9f37299f07721ffbacf1352,1000 Genomes phase 3 release,sequence,Exome,HG02224,Iberian populations in Spain,http://www.1000genomes.org/about#g1k_data_reuse
